PO,Debit Amount,Count
PO14902,6490,1
PO14903,7799.1,1
PO14904,508.5,1
PO14906,11891,1
PO14907,186890,1
PO14908,1759.56,1
PO14909,18049.134,1
PO1491,9597.5,1
PO14910,6614.6,1
PO14912,121267.5,1
PO14915,57992.22,1
PO14916,20074.399,1
PO14918,40567.355,1
PO1492,2070,1
PO14920,1680,1
PO14921,5096.4,1
PO14923,18117.78,1
PO14924,2541.28,1
PO14926,1006.353,1
PO14927,4995,1
PO14928,2292.446,1
PO14929,5021.82,1
PO1493,41820,1
PO14930,4529.802,1
PO1495,39284.16,1
PO1497,89760,1
PO1498,29700,1
PO1500,19326.33,1
PO1501,943.385,1
PO1504,11240,1
PO1505,576,1
PO1509,1332,1
PO1510,16935.976,1
PO1511,5735.825,1
PO15316,572496.8,1
PO15317,8000.664,1
PO15318,261370,1
PO15319,275787.54,1
PO15321,12534.723,1
PO15323,1930.26,1
PO15324,146125.92,1
PO15325,418.12,1
PO15326,10397.737,1
PO15337,457560,1
PO15338,1536000,1
PO15341,199379.8,1
PO15342,11544,1
PO15345,40591.54,1
PO15347,26643.5,1
PO15350,60311,1
PO15351,26880.5,1
PO15355,382819,1
PO15356,133396.5,1
PO15357,355.32,1
PO15358,51200,1
PO15359,6558.526,1
PO15361,4.045,1
PO15366,172.549,1
PO15367,0,1
PO15368,121181,1
PO15369,81991.5,1
PO15370,157320,1
PO15373,362.6,1
PO15376,30354.576,1
PO15379,163389.572,1
PO15380,36971.043,1
PO15381,42771.603,1
PO15382,34184.625,1
PO15384,297709.55,1
PO15386,5758,1
PO15387,28360.4,1
PO15388,9000,1
PO1539,8750,1
PO15390,438184.755,1
PO15391,83799.536,1
PO15394,58800,1
PO15395,56447.813,1
PO15396,22748.896,1
PO15397,11912.064,1
PO15398,15323.082,1
PO15399,232022.6,1
PO15400,139500.45,1
PO15401,92471,1
PO15406,9692.34,1
PO15407,165308,1
PO15408,64169.02,1
PO15412,258745.72,1
PO15414,381225.6,1
PO15415,6464.2,1
PO1542,164877.48,1
PO15423,3819,1
PO15424,79261.02,1
PO15425,76244.68,1
PO15426,15393.28,1
PO15429,2873,1
PO1545,976.02,1
PO1546,288.639,1
PO1548,1160.879,1
PO1549,5750.973,1
PO1552,18363.45,1
PO1570,231650.69,1
PO1576,63658.659,1
PO15777,5679.367,1
PO15780,2524.166,1
PO15783,12232.131,1
PO15784,7020,1
PO15785,1370.88,1
PO15787,439.85,1
PO15788,0,1
PO15789,1837200.84,1
PO15790,1837200.84,1
PO15791,129740.1,1
PO15794,41070,1
PO15798,55153.2,1
PO15802,283673.2,1
PO15803,6804,1
PO15806,15375,1
PO15807,39000,1
PO15809,94570,1
PO15810,111870,1
PO15813,29942.217,1
PO15816,18973.127,1
PO15818,925.225,1
PO15819,13314.758,1
PO1582,12402.463,1
PO15821,63107.1,1
PO15822,21161.431,1
PO15825,45425.477,1
PO15829,2700,1
PO15838,108904.32,1
PO15839,20769,1
PO1584,5943.411,1
PO15841,30600,1
PO15843,27395.55,1
PO15844,3842.06,1
PO15845,133244.452,1
PO15847,10577.2,1
PO15848,2074.193,1
PO15849,3259.083,1
PO15850,3222.451,1
PO15851,1473.84,1
PO15852,4625,1
PO15853,3218.4,1
PO15860,348353.52,1
PO15861,1405.842,1
PO15862,15500,1
PO15863,5541.545,1
PO1599,7216.41,1
PO15991,812.25,1
PO15992,84475.39,1
PO15993,86624.41,1
PO15994,73715.62,1
PO15997,15024.163,1
PO15998,1187707.08,1
PO15999,31959.877,1
PO16002,89433,1
PO16005,16131.67,1
PO16006,9367.68,1
PO16009,20720.87,1
PO16010,0,1
PO16011,76611.3,1
PO16012,48894.98,1
PO16020,17000,1
PO16021,30800,1
PO16022,282750,1
PO16023,13440,1
PO16024,1256.568,1
PO16025,19474.082,1
PO16026,44947.722,1
PO16028,1000,1
PO1603,3322.783,1
PO16032,40810,1
PO16043,21901.238,1
PO16044,5400,1
PO16046,300743,1
PO16047,17532.314,1
PO16048,700,1
PO16050,8471.74,1
PO16053,11592,1
PO16054,1800,1
PO16055,219,1
PO16056,1421,1
PO16057,1566078.3,1
PO16058,1895,1
PO16059,3081,1
PO16060,31470.75,1
PO16061,27322.76,1
PO16065,144,1
PO16067,32244.48,1
PO16068,1943.04,1
PO16070,10397.737,1
PO16071,1552.415,1
PO16072,19800,1
PO16073,12422.827,1
PO16074,12518.268,1
PO1624,2317.92,1
PO1625,6669,1
PO1627,76026.8,1
PO1629,29765.03,1
PO16333,107113.6,1
PO16334,46192.64,1
PO16335,16100.95,1
PO16336,0,1
PO16337,22039.2,1
PO16338,370,1
PO16339,609,1
PO16340,71958,1
PO16341,1603.72,1
PO16342,10400.475,1
PO16343,121987.8,1
PO16344,303512,1
PO16345,10971,1
PO16351,39340.795,1
PO16352,135335.12,1
PO16353,675,1
PO16354,18804.48,1
PO16355,192440.64,1
PO16357,76487.324,1
PO16358,28057.72,1
PO16359,3687969.2,1
PO16361,1409801.27,1
PO16362,221692.62,1
PO16363,17146.12,1
PO16369,62800,1
PO16370,4400,1
PO16371,448800,1
PO16372,1207.342,1
PO16373,8567.885,1
PO16374,516.787,1
PO16375,26986.973,1
PO16376,3904.206,1
PO16377,323.515,1
PO16378,13420.592,1
PO16379,9168.077,1
PO16380,30.818,1
PO16381,3429.302,1
PO16382,2182.043,1
PO16383,16981.966,1
PO16384,5116.441,1
PO16385,73651.76,1
PO16386,621453.36,1
PO16390,170293.113,1
PO16391,36989,1
PO16392,37353.3,1
PO16394,186600,1
PO16396,40835.84,1
PO16397,49823.84,1
PO16398,68570.4,1
PO16399,93000,1
PO16400,68570.4,1
PO16401,6050,1
PO16402,68570.4,1
PO16403,23360,1
PO16404,68570.4,1
PO16405,68570.4,1
PO16406,82533,1
PO16407,37968,1
PO16408,68570.4,1
PO16409,366505.26,1
PO16411,162831.563,1
PO16412,77739.3,1
PO16413,22969.227,1
PO16414,517383,1
PO16415,127617.621,1
PO16420,7428.26,1
PO16421,547.08,1
PO16424,162.94,1
PO16426,17942.14,1
PO16429,838871.1,1
PO16430,23863.2,1
PO16431,118.34,1
PO16432,154339.92,1
PO16433,147250,1
PO16434,32944,1
PO16435,88654,1
PO16436,38820,1
PO16437,71301.75,1
PO16438,203330.84,1
PO16439,100455,1
PO1644,52248,1
PO16440,25429.25,1
PO16441,376466.3,1
PO16442,3988.8,1
PO16447,73546.4,1
PO16448,113433.4,1
PO16449,39949.7,1
PO16450,37320,1
PO16451,70832,1
PO16452,3908,1
PO16453,23500,1
PO16454,208562.85,1
PO16462,89465.933,1
PO16463,337380.05,1
PO1648,10477.08,1
PO1650,216040.6,1
PO1651,287727,1
PO1652,26599.5,1
PO1654,60951.7,1
PO1655,5168.181,1
PO1657,861789,1
PO1659,750312.3,1
PO1661,28822.98,1
PO1662,31180.85,1
PO1663,26599.5,1
PO1664,26599.5,1
PO1667,30450,1
PO1669,30945.2,1
PO16709,474880,1
PO1671,11716.8,1
PO16710,1095,1
PO16711,3445,1
PO16714,53057.9,1
PO16715,148191,1
PO16716,0,1
PO16717,168364,1
PO16718,28142.68,1
PO16719,22496,1
PO16720,424224.96,1
PO16721,145389,1
PO16722,75726.2,1
PO16723,195030,1
PO16724,1155172.55,1
PO16729,2429.7,1
PO1673,8010,1
PO16735,908055.77,1
PO16736,15201.97,1
PO16742,103152,1
PO16752,12327,1
PO16753,33120,1
PO16754,18933.1,1
PO16756,15887.94,1
PO16758,1293458.11,1
PO16759,23960.09,1
PO16760,10434,1
PO16761,12348.38,1
PO16773,8640,1
PO16774,7776,1
PO16775,2592,1
PO16776,6660,1
PO16777,47673.28,1
PO16778,14022.92,1
PO16780,217089.25,1
PO16784,5642,1
PO16786,117300,1
PO16787,744,1
PO16788,900000,1
PO16789,1566346,1
PO16790,12029850,1
PO16791,20506.44,1
PO16794,337256.06,1
PO16800,446095.36,1
PO16801,82601.131,1
PO16802,33837.6,1
PO16803,122096.64,1
PO16804,31847.8,1
PO16805,605570,1
PO16806,203739.9,1
PO16807,3289.65,1
PO16808,1697.033,1
PO16809,83443.26,1
PO16810,28174.08,1
PO16811,10879.28,1
PO16812,24522.526,1
PO16813,3617.98,1
PO16815,20535,1
PO1694,43611.2,1
PO1695,40,1
PO1696,453533.7,1
PO1715,26944.5,1
PO1716,15472.6,1
PO1720,2145.6,1
PO17226,111.3,1
PO17228,11896.32,1
PO17229,5646,1
PO17231,34685.76,1
PO17233,33659.28,1
PO17235,71167.2,1
PO17236,79520.16,1
PO17237,79426.92,1
PO17238,79166.4,1
PO17239,73026.24,1
PO17240,62273.16,1
PO17241,89192.16,1
PO17242,87214.56,1
PO17243,81289.32,1
PO17244,89175.36,1
PO17245,80942.4,1
PO17246,91233.24,1
PO17247,86643.6,1
PO17248,90395.04,1
PO17249,75229.32,1
PO17250,87051.48,1
PO17251,85760.52,1
PO17252,87105.24,1
PO17253,86810.64,1
PO17254,88868.76,1
PO17255,73226.88,1
PO17256,73848.24,1
PO17257,87318,1
PO17258,87466.2,1
PO17259,88638,1
PO17260,87438.24,1
PO17261,86152.44,1
PO17262,87050.52,1
PO17263,88638,1
PO17264,86160,1
PO17265,85950.24,1
PO17266,88638,1
PO17267,87492,1
PO17268,86588.52,1
PO17269,87512.52,1
PO17270,87135.84,1
PO17271,88083.6,1
PO17272,86199,1
PO17273,87449.52,1
PO17274,86893.44,1
PO17275,87875.04,1
PO17276,87213.72,1
PO17277,88219.56,1
PO17278,82930.56,1
PO17279,15291.36,1
PO17280,61655.28,1
PO17281,85191.72,1
PO17282,55210.44,1
PO17283,28218.12,1
PO17284,79625.4,1
PO17285,80277.12,1
PO17286,86883.48,1
PO17287,87014.48,1
PO17288,86280.84,1
PO17289,88638,1
PO17290,86811,1
PO17291,88638,1
PO17292,87699.48,1
PO17293,90144.24,1
PO17294,77084.76,1
PO17295,6561555.18,1
PO17296,16516.833,1
PO17297,32260.851,1
PO17298,2971.301,1
PO17299,2825.09,1
PO17300,33683.04,1
PO17301,138.24,1
PO17302,17472.478,1
PO17303,4612341.94,1
PO17305,32464.5,1
PO17306,45108.162,1
PO17307,2294.052,1
PO17309,12600,1
PO17312,28828.8,1
PO17313,558810,1
PO17315,11113.2,1
PO17316,195132.48,1
PO17317,39352.5,1
PO17318,146560.5,1
PO17320,4832.045,1
PO17321,4663.691,1
PO17323,13159.5,1
PO17324,100.44,1
PO17327,601614.4,1
PO17328,1323840.59,1
PO17329,3337.56,1
PO17331,52565.76,1
PO17333,10780.834,1
PO17335,9777.6,1
PO17336,28700.25,1
PO17337,22386,1
PO17338,264496.8,1
PO17339,4571.25,1
PO17340,36652,1
PO17341,315352.382,1
PO17342,589228.4,1
PO17343,45105.36,1
PO17344,80712,1
PO17345,7736.1,1
PO17346,9068.8,1
PO17347,166028.8,1
PO17348,1512,1
PO17349,24403.8,1
PO17350,133070.7,1
PO17351,4144.141,1
PO17352,1956.957,1
PO17353,41570,1
PO17354,1492184,1
PO17355,123799.085,1
PO17356,28853.006,1
PO17357,317563.74,1
PO17358,338364,1
PO17359,10191.184,1
PO17360,8797.56,1
PO17361,128009.28,1
PO17362,8844,1
PO17363,12322.8,1
PO17364,7966.062,1
PO17365,17365,1
PO17366,8129.388,1
PO17367,10157.814,1
PO17368,4959.437,1
PO17369,30548.993,1
PO17370,8720,1
PO17371,1697.132,1
PO17372,47541.6,1
PO17373,3965.954,1
PO17375,19081,1
PO17376,916,1
PO17377,34743,1
PO17378,87196.2,1
PO17379,50860.12,1
PO17380,24812.16,1
PO17381,125603.2,1
PO17382,3681,1
PO17384,46946.58,1
PO17385,456921.64,1
PO17386,581956.83,1
PO17387,14194.8,1
PO17388,90505,1
PO17389,274565.98,1
PO1739,123000,1
PO17390,12350,1
PO17391,30720.9,1
PO17392,14700.375,1
PO17393,116180,1
PO17394,11264,1
PO17395,29739.485,1
PO17396,25941.686,1
PO17397,1731916.3,1
PO17398,14296.32,1
PO17399,3807.3,1
PO1740,139855,1
PO17400,8996.92,1
PO17401,199267.35,1
PO17402,3022819.57,1
PO17403,678036.68,1
PO17404,251377.56,1
PO17408,6937.965,1
PO17409,10785.725,1
PO1741,22492.8,1
PO17410,863249.3,1
PO17412,2090495,1
PO17414,13504,1
PO17415,168.8,1
PO17416,513766.92,1
PO17417,156.96,1
PO1742,9807.78,1
PO17421,41059.2,1
PO17423,44722.449,1
PO17425,449.5,1
PO17426,11388.6,1
PO17427,303,1
PO17428,343680,1
PO17429,3852,1
PO1743,12740,1
PO17430,585.207,1
PO17431,11345,1
PO17432,725,1
PO17433,5725,1
PO17434,47857.336,1
PO17435,223718.05,1
PO17436,17518.469,1
PO17437,62843.152,1
PO17439,47960,1
PO1744,5562.095,1
PO17440,834,1
PO17441,3966,1
PO17448,19045,1
PO17449,11419.4,1
PO1745,10848.419,1
PO17453,9073,1
PO17454,7134,1
PO17455,1957.542,1
PO17456,4537,1
PO1746,26599.5,1
PO17464,27133.64,1
PO17465,3811.6,1
PO17466,28413.352,1
PO17467,93466.838,1
PO17469,4238.487,1
PO17470,155400,1
PO17471,52243.991,1
PO17472,65986.815,1
PO17473,10750.962,1
PO17475,49276.25,1
PO17476,35058.24,1
PO17477,695796.48,1
PO17478,99688,1
PO17479,23595,1
PO17480,3506.16,1
PO17481,474.8,1
PO17482,422.28,1
PO17484,1238937.137,1
PO17485,34300,1
PO17486,116629,1
PO17487,22647.344,1
PO1749,26944.5,1
PO17490,55917,1
PO17492,87017.6,1
PO17493,96955.2,1
PO17494,261.5,1
PO17496,1206577,1
PO1750,26599.5,1
PO17501,32410.5,1
PO17502,45328.5,1
PO17503,19015.2,1
PO17509,61975.527,1
PO1751,26599.5,1
PO17510,27806.21,1
PO17511,1125000,1
PO17512,84966.663,1
PO17513,1576.5,1
PO17514,173507.984,1
PO17515,13864.864,1
PO17516,122788.4,1
PO17517,6542.4,1
PO17518,309071.137,1
PO17519,74888.514,1
PO1752,53199,1
PO17520,15585.247,1
PO17521,162237.5,1
PO17522,30088.5,1
PO17523,14694,1
PO17524,51276.146,1
PO17525,7917.981,1
PO17527,0,1
PO17528,194153.338,1
PO17529,2347.039,1
PO1753,30945.2,1
PO17530,8085.028,1
PO17531,3668.839,1
PO17532,46985.76,1
PO17533,16209.251,1
PO17534,5754,1
PO17535,31364.99,1
PO17536,6196.887,1
PO17537,1417.854,1
PO17538,619.895,1
PO17539,2661.52,1
PO1754,53889,1
PO17540,172.5,1
PO17542,486634.6,1
PO17544,609.55,1
PO17545,20152.92,1
PO17547,10080,1
PO17548,397096.5,1
PO17549,72345,1
PO17550,29959.2,1
PO17551,10575.36,1
PO17552,300,1
PO17553,2954.784,1
PO17554,10108.8,1
PO17555,1488.7,1
PO17556,503.25,1
PO17557,366187.2,1
PO17558,75232.8,1
PO1756,15195.5,1
PO17560,23736.54,1
PO17561,30574.45,1
PO17562,1703.82,1
PO17563,163060,1
PO17564,310734,1
PO17565,1525026.12,1
PO17566,268230.5,1
PO17567,303425.6,1
PO17568,1894750.2,1
PO17569,12000,1
PO1757,15195.5,1
PO17573,71.83,1
PO17574,4540.32,1
PO17575,138053,1
PO17576,321846,1
PO17577,5232.08,1
PO17578,159096.6,1
PO17579,4284,1
PO1758,30190.86,1
PO17580,30182.8,1
PO17581,1393.259,1
PO17582,5525.8,1
PO17583,8020.467,1
PO17584,8662.5,1
PO17585,27380,1
PO17586,88725,1
PO17587,1428480.669,1
PO17588,21801.44,1
PO17589,109277.31,1
PO1759,29765.03,1
PO17590,1108582.88,1
PO17591,68880,1
PO17593,19522,1
PO17597,11273786.49,1
PO17599,1461,1
PO1760,62361.69,1
PO17600,441834.4,1
PO17608,1144,1
PO1761,1844.28,1
PO17610,24197.393,1
PO17611,35496,1
PO17612,25209.882,1
PO17613,34206,1
PO17616,242200,1
PO17617,37249.9,1
PO17618,361974.6,1
PO1762,22744.8,1
PO17620,36696,1
PO17622,417413,1
PO1763,43370,1
PO17631,65973.6,1
PO17632,746540.12,1
PO17633,252141.738,1
PO17634,95243.6,1
PO17635,75323.894,1
PO17636,16178.7,1
PO17637,2730.8,1
PO17638,53948.98,1
PO17639,66258.2,1
PO1764,44312.73,1
PO17640,48364.8,1
PO17641,23100,1
PO17642,0,1
PO17643,23310,1
PO17644,21537.5,1
PO17645,481018.844,1
PO17646,66657.52,1
PO17647,43946.385,1
PO17648,375219.92,1
PO17649,151142.28,1
PO1765,42265,1
PO17650,342106,1
PO17651,6164.36,1
PO17652,1483.22,1
PO17653,235560.294,1
PO17654,210223,1
PO17655,147201.483,1
PO17656,12499.2,1
PO17657,200244.875,1
PO17658,178071.642,1
PO17659,674798.88,1
PO1766,34363.5,1
PO1768,1050085,1
PO1769,4755,1
PO1770,31140,1
PO1771,442711.8,1
PO1772,4280,1
PO1773,94251.36,1
PO1775,19607.885,1
PO1779,112072.32,1
PO1780,23914,1
PO1782,46432,1
PO1784,33659,1
PO1787,39534,1
PO1789,63011.44,1
PO1790,1913326.5,1
PO1791,279501,1
PO1792,24368.64,1
PO1794,20048.945,1
PO1795,66497.44,1
PO1797,61152,1
PO1798,38600,1
PO1799,67500,1
PO1800,960,1
PO1801,7264.504,1
PO1802,7511.098,1
PO1807,1813439.8,1
PO1808,144115,1
PO1810,195975,1
PO1811,11578.493,1
PO1812,25000,1
PO1813,8870.4,1
PO1814,1641340.8,1
PO1815,47424,1
PO1818,37638,1
PO1819,1690550,1
PO1821,452760,1
PO1822,55070,1
PO18223,10970,1
PO18224,16896,1
PO18225,4216,1
PO18228,3710822.2,1
PO18229,186177.44,1
PO1823,16161.33,1
PO18230,39990.36,1
PO18231,202523.75,1
PO18232,256672.1,1
PO18233,2897.791,1
PO18234,36017.7,1
PO18235,93984.698,1
PO18236,13968,1
PO18237,24255,1
PO18238,2896.8,1
PO18239,15551,1
PO1824,86082.298,1
PO18240,339326.06,1
PO18241,34307.58,1
PO18242,784901.32,1
PO18245,351165.58,1
PO18246,24433.6,1
PO18247,796224.34,1
PO1825,31530,1
PO18259,65997.28,1
PO1826,69644.88,1
PO18260,76909.28,1
PO18261,62419.3,1
PO18262,57874.08,1
PO18263,59107.52,1
PO18264,78623.4,1
PO18265,73969.88,1
PO18266,65997.28,1
PO18267,62531.28,1
PO18268,66772.06,1
PO18269,62531.28,1
PO1827,19872,1
PO18270,65997.28,1
PO18271,80209.8,1
PO18272,62419.3,1
PO18273,62531.28,1
PO18274,62531.28,1
PO18275,5353976.15,1
PO18276,33709.06,1
PO18277,260502,1
PO18278,21437.8,1
PO18279,12740,1
PO1828,9000,1
PO18280,80800.01,1
PO18281,8450,1
PO18282,1580.54,1
PO18284,1155,1
PO18287,104850.553,1
PO18288,64434.089,1
PO18289,262074.88,1
PO1829,28000,1
PO18290,13942.08,1
PO18291,52312.5,1
PO18297,28057.58,1
PO18298,1319.176,1
PO18299,813.12,1
PO1830,39562.5,1
PO18300,1583.009,1
PO18301,6860.8,1
PO18302,33440.798,1
PO18303,19601.361,1
PO18304,2418.84,1
PO18305,12374.772,1
PO18306,5596.161,1
PO18308,23948.48,1
PO18309,1678.08,1
PO1831,22914,1
PO18310,87116.44,1
PO18311,15239.68,1
PO18312,331180.6,1
PO18313,119839.64,1
PO18314,205633.113,1
PO18315,64495.551,1
PO18316,70943.9,1
PO18317,3615.84,1
PO18318,9835.283,1
PO18319,10794.662,1
PO1832,27262.318,1
PO18320,13113.706,1
PO18321,6211.8,1
PO18322,10718.16,1
PO18323,138610,1
PO18325,25737,1
PO18326,8350,1
PO18329,4200.338,1
PO1833,46639.8,1
PO18330,6509.823,1
PO18336,44921.35,1
PO18337,3622591.18,1
PO18338,205459.2,1
PO18339,10332,1
PO1834,7869,1
PO18340,33711.415,1
PO18341,49062.6,1
PO18343,46431,1
PO18344,35399.747,1
PO18346,5400,1
PO18347,714,1
PO18348,138287.828,1
PO18349,65998.16,1
PO1835,78291.6,1
PO18351,9977.573,1
PO18352,261340,1
PO18353,1839.647,1
PO18354,6120,1
PO18356,11660.31,1
PO18357,52742.791,1
PO18358,30052.034,1
PO18359,4623.5,1
PO18362,20.039,1
PO18363,8194,1
PO18364,1438688.08,1
PO18365,88549.59,1
PO18366,35954.2,1
PO18367,1408.04,1
PO18368,18532.726,1
PO18369,924.018,1
PO1837,154350,1
PO18370,30351.776,1
PO18371,21595.1,1
PO18372,2709.149,1
PO18376,1247.15,1
PO18377,32062.81,1
PO1838,84808.253,1
PO18385,1525.642,1
PO18386,30827.452,1
PO18389,3736.848,1
PO1839,140997.524,1
PO18390,35571.772,1
PO18395,128802.452,1
PO18396,49059.951,1
PO18398,66396.09,1
PO18399,24361.303,1
PO184,4945.6,1
PO1840,5683.101,1
PO18400,74964.931,1
PO18401,211200,1
PO18402,23836.8,1
PO18403,144000,1
PO18404,120960,1
PO18405,1221738.06,1
PO18406,31315.48,1
PO18408,0,1
PO18409,13081.5,1
PO1841,1007871,1
PO18411,16212.96,1
PO18412,5455.065,1
PO18413,961.196,1
PO18414,4.41,1
PO18416,776.96,1
PO18417,2062.5,1
PO1843,70782.379,1
PO1844,13507.259,1
PO1846,115607.6,1
PO1847,2530,1
PO1848,5711.4,1
PO1850,1748237.26,1
PO1853,128034.71,1
PO1854,2659.312,1
PO1856,12440.62,1
PO1859,1400216.38,1
PO186,12096,1
PO1860,6884.917,1
PO1863,1961.6,1
PO1864,92410.476,1
PO1865,1065675.95,1
PO1867,162854.52,1
PO1868,38220,1
PO187,29000,1
PO1870,1975560,1
PO1873,7950,1
PO1875,1613.105,1
PO1876,12784,1
PO18783,53660.16,1
PO18784,18386.04,1
PO18785,20570.49,1
PO18786,45230.4,1
PO18788,5100,1
PO18789,1311177.69,1
PO18805,88740,1
PO18806,74626.32,1
PO18807,64313.92,1
PO18808,62029.68,1
PO18809,61555.18,1
PO1881,185799.72,1
PO18810,75927.92,1
PO18812,61498.56,1
PO18817,27875,1
PO1882,5100,1
PO18829,32920.2,1
PO18833,1252.35,1
PO18834,51338.6,1
PO18835,197.34,1
PO18836,57314.13,1
PO18839,2315140.93,1
PO1884,6289.92,1
PO18840,264782.39,1
PO18842,70348.8,1
PO18845,96800,1
PO18847,137709.1,1
PO18848,4736,1
PO1885,8628.48,1
PO1887,33266.4,1
PO1889,16658.315,1
PO189,91090.452,1
PO190,71550,1
PO1903,124186.88,1
PO1904,80058.182,1
PO19157,6898.16,1
PO19160,210000,1
PO19161,41850,1
PO19162,62930,1
PO19167,141151.913,1
PO19171,8352.4,1
PO19172,369144.25,1
PO19173,121226.88,1
PO19174,12800,1
PO19175,36456,1
PO19176,22809.94,1
PO19178,1775.68,1
PO19181,137326.92,1
PO19182,14103.36,1
PO19183,63151.28,1
PO19184,271857.84,1
PO19185,19577.116,1
PO19186,31105.909,1
PO19187,6998.456,1
PO19188,77724.8,1
PO19189,1609.69,1
PO19196,2000,1
PO19198,10893.6,1
PO192,24299.44,1
PO19205,13876.602,1
PO19206,23335,1
PO19207,109180.773,1
PO19208,221271,1
PO19209,3451.9,1
PO19210,66920,1
PO19211,478,1
PO19213,121471.16,1
PO19214,518779.86,1
PO19215,3403.774,1
PO19216,71481.6,1
PO19217,2364.251,1
PO19218,56909,1
PO19219,21071.791,1
PO19220,243966.02,1
PO19221,96750,1
PO19222,18413.985,1
PO19223,2008,1
PO19224,1272,1
PO19225,6179.9,1
PO19227,144569.503,1
PO19229,1470.56,1
PO1923,111414.395,1
PO19230,680,1
PO1925,15739.038,1
PO1929,8040,1
PO193,40467.2,1
PO1955,19653.76,1
PO196,10886.4,1
PO1961,1447.2,1
PO1966,3840,1
PO19662,52936,1
PO19663,66042.887,1
PO19664,110234.9,1
PO19665,678.208,1
PO19666,3646.8,1
PO19667,8179.5,1
PO19668,14405.076,1
PO19669,98000,1
PO1967,4804634.83,1
PO19670,7875,1
PO19672,1598254.44,1
PO19673,250240.38,1
PO19675,384720.54,1
PO19676,12987.12,1
PO1968,36781,1
PO19682,88744.82,1
PO19684,33829.409,1
PO1969,157728,1
PO1970,140496.4,1
PO19702,869183.3,1
PO19703,34745.958,1
PO19704,3265.92,1
PO19705,8750,1
PO19706,7234.309,1
PO19707,17458.5,1
PO19708,3051,1
PO19709,19944,1
PO1971,102240,1
PO19713,25754.4,1
PO19714,31200,1
PO19715,108486,1
PO19716,44400,1
PO19718,34439.6,1
PO19719,39601,1
PO1972,27545.6,1
PO19722,174.96,1
PO19729,14064.25,1
PO1973,1472.942,1
PO19737,70584.663,1
PO1975,13598.4,1
PO19756,5485,1
PO19757,33805.84,1
PO19758,1068,1
PO19759,786.48,1
PO1976,14760,1
PO19760,65730.8,1
PO19761,19812.308,1
PO19762,24776.7,1
PO19763,13753.2,1
PO19764,1050.277,1
PO19765,36206.118,1
PO19766,6411.644,1
PO19767,129250.5,1
PO19768,98977.28,1
PO19769,7160,1
PO1977,23793.125,1
PO19770,590.235,1
PO19771,11498.797,1
PO19772,3631.6,1
PO19774,21559.44,1
PO19775,16165.712,1
PO19776,16965.923,1
PO19778,6809.7,1
PO19779,314.528,1
PO1978,32022,1
PO19780,40112.16,1
PO19781,9549.12,1
PO19782,48156.892,1
PO19783,7566.5,1
PO19784,15602.5,1
PO19785,20418,1
PO19787,30030,1
PO19788,1788.75,1
PO19789,36652,1
PO19790,2954.735,1
PO19791,22985.4,1
PO19792,352015,1
PO19793,232300.8,1
PO19794,17788.8,1
PO19795,585762.2,1
PO19796,128655.029,1
PO19797,2872.723,1
PO19798,46374.48,1
PO19799,366678.2,1
PO198,17100,1
PO19800,3317.942,1
PO19802,8482.214,1
PO19803,954071.32,1
PO19804,23803.169,1
PO19805,1199.12,1
PO19807,11292.219,1
PO19808,0,1
PO19809,4542.96,1
PO19810,1674,1
PO19811,261.5,1
PO19813,0,1
PO19817,1008,1
PO19818,370.08,1
PO19825,400.671,1
PO19826,42067.63,1
PO19827,48119.13,1
PO19828,6996.626,1
PO19830,264552.96,1
PO19831,66717.2,1
PO19832,2716.25,1
PO19833,4173.75,1
PO19834,22572,1
PO19835,88561.5,1
PO19836,89467.5,1
PO19837,94309.193,1
PO19838,33127.315,1
PO19839,13567.5,1
PO19840,15057.557,1
PO19841,13402.88,1
PO19842,12210,1
PO19843,1295,1
PO19844,229377.66,1
PO19845,540370.6,1
PO19846,60965.666,1
