As Of Date,Coordinator,Brand,Whse Internal ID,Warehouse,Seller Account,Amazon Store Name,Supplier,Status,PO #,Memo,Date Entered,ESTIMATED READY DATE,PO Line No.,ASIN,SKU,Assembly SKU,Description,Quantity,Cost in USD,Cost in PO Currency,Currency,Estimated Ready Date / ERD,Early Pickup date,Late Pickup Date,Earliest Delivery Date,LATEST DELIVERY DATE,Quantity Received,Quantity on Inbound Shipments,Supplier Shipping Country Code,Supplier Billing Country Code,Supplier Ship From Country Code (From PO),Closed,Custom Form,XPO Integration Status,Outbound Doc Sent to XPO Connect,Send to XPO Connect,ID,Destination Type,INCOTERM,ARN#,FBA Shipment ID#,3PL FCID#
4/17/2025 19:03,Recardo Broadwater,Bold Uniq,2089,Professional Beauty Systems,Bold Uniq UK,Bold_Uniq_UK,Watsons Packaging,Pending Billing/Partially Received,PO63213,"Dummy PO against goods held at Watson that has been paid for., moving to PBS at later date.",4/9/2024 21:07,2024/6/30,9,N/A,FIT012,,Fitment for CTN1117/18/54/55 Boldplex S&C Cartons,44000,0,0,GBP,6/30/2024,7/1/2024,7/8/2024,7/9/2024,7/30/2024,0,,GB,GB,GB,NO,Thrasio SC Purchase Order,,,No,W-UK-00007,3PL,FOB,,,
4/17/2025 19:03,Recardo Broadwater,Bold Uniq,2089,Professional Beauty Systems,Bold Uniq UK,Bold_Uniq_UK,Watsons Packaging,Pending Billing/Partially Received,PO63213,"Dummy PO against goods held at Watson that has been paid for., moving to PBS at later date.",4/9/2024 21:07,2024/6/30,10,N/A,FIT021,,Component,9650,0,0,GBP,6/30/2024,7/1/2024,7/8/2024,7/9/2024,7/30/2024,0,,GB,GB,GB,NO,Thrasio SC Purchase Order,,,No,W-UK-00007,3PL,FOB,,,
4/17/2025 19:03,Recardo Broadwater,Bold Uniq,2089,Professional Beauty Systems,Bold Uniq UK,Bold_Uniq_UK,Watsons Packaging,Pending Billing/Partially Received,PO63213,"Dummy PO against goods held at Watson that has been paid for., moving to PBS at later date.",4/9/2024 21:07,2024/6/30,11,N/A,FIT010,,Fitment Carrier Board for CTN00001/2 OWP Shampoo/Conditioner Carton,110000,0,0,GBP,6/30/2024,7/1/2024,7/8/2024,7/9/2024,7/30/2024,0,,GB,GB,GB,NO,Thrasio SC Purchase Order,,,No,W-UK-00007,3PL,FOB,,,
4/17/2025 19:03,Recardo Broadwater,Bold Uniq,2089,Professional Beauty Systems,Bold Uniq UK,Bold_Uniq_UK,Watsons Packaging,Pending Billing/Partially Received,PO63213,"Dummy PO against goods held at Watson that has been paid for., moving to PBS at later date.",4/9/2024 21:07,2024/6/30,12,N/A,CTN0657,,Coc10nut Keratin Mask 215ml Carton - X000S6J429 - PANEU,10800,0,0,GBP,6/30/2024,7/1/2024,7/8/2024,7/9/2024,7/30/2024,0,,GB,GB,GB,NO,Thrasio SC Purchase Order,,,No,W-UK-00007,3PL,FOB,,,
4/17/2025 19:03,Recardo Broadwater,Bold Uniq,2089,Professional Beauty Systems,Bold Uniq UK,Bold_Uniq_UK,Watsons Packaging,Pending Billing/Partially Received,PO63213,"Dummy PO against goods held at Watson that has been paid for., moving to PBS at later date.",4/9/2024 21:07,2024/6/30,13,N/A,CTN1706,,Boldplex Hair Mask Ctn 237ml US 197 x 85 x 57mm,30200,0,0,GBP,6/30/2024,7/1/2024,7/8/2024,7/9/2024,7/30/2024,0,,GB,GB,GB,NO,Thrasio SC Purchase Order,,,No,W-UK-00007,3PL,FOB,,,
4/17/2025 19:03,Recardo Broadwater,Bold Uniq,2089,Professional Beauty Systems,Bold Uniq UK,Bold_Uniq_UK,Watsons Packaging,Pending Billing/Partially Received,PO63213,"Dummy PO against goods held at Watson that has been paid for., moving to PBS at later date.",4/9/2024 21:07,2024/6/30,14,N/A,CTN1708,,Boldplex 10 in 1 Spray carton US,14920,0,0,GBP,6/30/2024,7/1/2024,7/8/2024,7/9/2024,7/30/2024,0,,GB,GB,GB,NO,Thrasio SC Purchase Order,,,No,W-UK-00007,3PL,FOB,,,
4/17/2025 19:03,Recardo Broadwater,Bold Uniq,2089,Professional Beauty Systems,Bold Uniq UK,Bold_Uniq_UK,Watsons Packaging,Pending Billing/Partially Received,PO63213,"Dummy PO against goods held at Watson that has been paid for., moving to PBS at later date.",4/9/2024 21:07,2024/6/30,15,N/A,CTN1709,,Boldplex 10 in 1 Spray carton PAN EU,6527,0,0,GBP,6/30/2024,7/1/2024,7/8/2024,7/9/2024,7/30/2024,0,,GB,GB,GB,NO,Thrasio SC Purchase Order,,,No,W-UK-00007,3PL,FOB,,,
4/17/2025 19:03,Recardo Broadwater,Bold Uniq,2089,Professional Beauty Systems,Bold Uniq UK,Bold_Uniq_UK,Watsons Packaging,Pending Billing/Partially Received,PO63213,"Dummy PO against goods held at Watson that has been paid for., moving to PBS at later date.",4/9/2024 21:07,2024/6/30,16,N/A,FIT028,,Fitment for Boldplex Mask Cartons,44000,0,0,GBP,6/30/2024,7/1/2024,7/8/2024,7/9/2024,7/30/2024,0,,GB,GB,GB,NO,Thrasio SC Purchase Order,,,No,W-UK-00007,3PL,FOB,,,
4/17/2025 19:03,Recardo Broadwater,Bold Uniq,2089,Professional Beauty Systems,Bold Uniq UK,Bold_Uniq_UK,Watsons Packaging,Pending Billing/Partially Received,PO63213,"Dummy PO against goods held at Watson that has been paid for., moving to PBS at later date.",4/9/2024 21:07,2024/6/30,17,N/A,CTN1563,,TRIO BOLDPLEX TRIO CARTON USA 269 x 218 x 70mm,3295,0,0,GBP,6/30/2024,7/1/2024,7/8/2024,7/9/2024,7/30/2024,0,,GB,GB,GB,NO,Thrasio SC Purchase Order,,,No,W-UK-00007,3PL,FOB,,,
4/17/2025 19:03,Recardo Broadwater,Bold Uniq,2089,Professional Beauty Systems,Bold Uniq UK,Bold_Uniq_UK,Watsons Packaging,Pending Billing/Partially Received,PO63213,"Dummy PO against goods held at Watson that has been paid for., moving to PBS at later date.",4/9/2024 21:07,2024/6/30,18,N/A,CTN1564,,TRIO BOLDPLEX TRIO CARTON PAN 269 x 218 x 70mm,5465,0,0,GBP,6/30/2024,7/1/2024,7/8/2024,7/9/2024,7/30/2024,0,,GB,GB,GB,NO,Thrasio SC Purchase Order,,,No,W-UK-00007,3PL,FOB,,,
4/17/2025 19:03,Recardo Broadwater,Bold Uniq,2089,Professional Beauty Systems,Bold Uniq UK,Bold_Uniq_UK,Watsons Packaging,Pending Billing/Partially Received,PO63213,"Dummy PO against goods held at Watson that has been paid for., moving to PBS at later date.",4/9/2024 21:07,2024/6/30,19,N/A,FIT027,,Fitment Boldplex Trio,14602,0,0,GBP,6/30/2024,7/1/2024,7/8/2024,7/9/2024,7/30/2024,0,,GB,GB,GB,NO,Thrasio SC Purchase Order,,,No,W-UK-00007,3PL,FOB,,,
4/17/2025 19:03,Recardo Broadwater,Bold Uniq,2089,Professional Beauty Systems,Bold Uniq UK,Bold_Uniq_UK,Watsons Packaging,Pending Billing/Partially Received,PO63213,"Dummy PO against goods held at Watson that has been paid for., moving to PBS at later date.",4/9/2024 21:07,2024/6/30,20,N/A,OUT009,,Outer Carton,3374,0,0,GBP,6/30/2024,7/1/2024,7/8/2024,7/9/2024,7/30/2024,0,,GB,GB,GB,NO,Thrasio SC Purchase Order,,,No,W-UK-00007,3PL,FOB,,,
4/17/2025 19:03,Recardo Broadwater,Bold Uniq,2089,Professional Beauty Systems,Bold Uniq UK,Bold_Uniq_UK,Watsons Packaging,Pending Billing/Partially Received,PO63213,"Dummy PO against goods held at Watson that has been paid for., moving to PBS at later date.",4/9/2024 21:07,2024/6/30,21,N/A,CTN1127,,Volumising Spray 175ml Carton - PAN,11000,0,0,GBP,6/30/2024,7/1/2024,7/8/2024,7/9/2024,7/30/2024,0,,GB,GB,GB,NO,Thrasio SC Purchase Order,,,No,W-UK-00007,3PL,FOB,,,
4/17/2025 19:03,Recardo Broadwater,Bold Uniq,2089,Professional Beauty Systems,Bold Uniq UK,Bold_Uniq_UK,Watsons Packaging,Pending Billing/Partially Received,PO63213,"Dummy PO against goods held at Watson that has been paid for., moving to PBS at later date.",4/9/2024 21:07,2024/6/30,22,N/A,FIT015,,Purple Fitment for 175ml Carton,11000,0,0,GBP,6/30/2024,7/1/2024,7/8/2024,7/9/2024,7/30/2024,0,,GB,GB,GB,NO,Thrasio SC Purchase Order,,,No,W-UK-00007,3PL,FOB,,,
4/17/2025 19:03,Recardo Broadwater,Bold Uniq,2089,Professional Beauty Systems,Bold Uniq UK,Bold_Uniq_UK,Watsons Packaging,Pending Billing/Partially Received,PO63213,"Dummy PO against goods held at Watson that has been paid for., moving to PBS at later date.",4/9/2024 21:07,2024/6/30,23,N/A,FIT024,,Fitment for Volumizing Spray 175ml Carton,11000,0,0,GBP,6/30/2024,7/1/2024,7/8/2024,7/9/2024,7/30/2024,11000,,GB,GB,GB,NO,Thrasio SC Purchase Order,,,No,W-UK-00007,3PL,FOB,,,
4/17/2025 19:03,Recardo Broadwater,Bold Uniq,2089,Professional Beauty Systems,Bold Uniq UK,Bold_Uniq_UK,Watsons Packaging,Pending Billing/Partially Received,PO63213,"Dummy PO against goods held at Watson that has been paid for., moving to PBS at later date.",4/9/2024 21:07,2024/6/30,24,N/A,OUT013,,Outer Boxes Plain For 12 x New Height 200ml Bold Uniq Mask,13600,0,0,GBP,6/30/2024,7/1/2024,7/8/2024,7/9/2024,7/30/2024,12350,,GB,GB,GB,NO,Thrasio SC Purchase Order,,,No,W-UK-00007,3PL,FOB,,,
4/17/2025 19:03,Recardo Broadwater,Bold Uniq,2089,Professional Beauty Systems,Bold Uniq UK,Bold_Uniq_UK,Watsons Packaging,Pending Billing/Partially Received,PO63213,"Dummy PO against goods held at Watson that has been paid for., moving to PBS at later date.",4/9/2024 21:07,2024/6/30,25,N/A,CTN1119,,Boldplex Treatment Carton - X0016DSRAD - PANEU,41440,0,0,GBP,6/30/2024,7/1/2024,7/8/2024,7/9/2024,7/30/2024,0,,GB,GB,GB,NO,Thrasio SC Purchase Order,,,No,W-UK-00007,3PL,FOB,,,
4/17/2025 19:03,Recardo Broadwater,Bold Uniq,2089,Professional Beauty Systems,Bold Uniq UK,Bold_Uniq_UK,Watsons Packaging,Pending Billing/Partially Received,PO63213,"Dummy PO against goods held at Watson that has been paid for., moving to PBS at later date.",4/9/2024 21:07,2024/6/30,26,N/A,CTN1152,,Bold Uniq SOS Humidity Spray 175ml Carton - X002MPIVAX - USA,10000,0,0,GBP,6/30/2024,7/1/2024,7/8/2024,7/9/2024,7/30/2024,0,,GB,GB,GB,NO,Thrasio SC Purchase Order,,,No,W-UK-00007,3PL,FOB,,,
4/17/2025 19:03,Recardo Broadwater,Bold Uniq,2089,Professional Beauty Systems,Bold Uniq UK,Bold_Uniq_UK,Watsons Packaging,Pending Billing/Partially Received,PO63213,"Dummy PO against goods held at Watson that has been paid for., moving to PBS at later date.",4/9/2024 21:07,2024/6/30,27,N/A,CTN1154,,Boldplex Conditioner Carton - X002IW2UH5 - USA,11600,0,0,GBP,6/30/2024,7/1/2024,7/8/2024,7/9/2024,7/30/2024,0,,GB,GB,GB,NO,Thrasio SC Purchase Order,,,No,W-UK-00007,3PL,FOB,,,
4/17/2025 19:03,Recardo Broadwater,Bold Uniq,2089,Professional Beauty Systems,Bold Uniq UK,Bold_Uniq_UK,Watsons Packaging,Pending Billing/Partially Received,PO63213,"Dummy PO against goods held at Watson that has been paid for., moving to PBS at later date.",4/9/2024 21:07,2024/6/30,28,N/A,CTN1156,,Boldplex Treatment Carton - X002JSJXVT - USA,69120,0,0,GBP,6/30/2024,7/1/2024,7/8/2024,7/9/2024,7/30/2024,0,,GB,GB,GB,NO,Thrasio SC Purchase Order,,,No,W-UK-00007,3PL,FOB,,,
4/17/2025 19:03,Recardo Broadwater,Bold Uniq,2089,Professional Beauty Systems,Bold Uniq UK,Bold_Uniq_UK,Watsons Packaging,Pending Billing/Partially Received,PO63213,"Dummy PO against goods held at Watson that has been paid for., moving to PBS at later date.",4/9/2024 21:07,2024/6/30,29,N/A,CTN1588,,CTN1588-Boldplex Hair Oil 10 ml US  CTN,7500,0,0,GBP,6/30/2024,7/1/2024,7/8/2024,7/9/2024,7/30/2024,0,,GB,GB,GB,NO,Thrasio SC Purchase Order,,,No,W-UK-00007,3PL,FOB,,,
4/17/2025 19:03,Recardo Broadwater,Bold Uniq,2089,Professional Beauty Systems,Bold Uniq UK,Bold_Uniq_UK,Watsons Packaging,Pending Billing/Partially Received,PO63213,"Dummy PO against goods held at Watson that has been paid for., moving to PBS at later date.",4/9/2024 21:07,2024/6/30,30,N/A,CTN1589,,CTN1589-Boldplex 7 Hair Oil 100ml US  CTN,16250,0,0,GBP,6/30/2024,7/1/2024,7/8/2024,7/9/2024,7/30/2024,0,,GB,GB,GB,NO,Thrasio SC Purchase Order,,,No,W-UK-00007,3PL,FOB,,,
4/17/2025 19:03,Recardo Broadwater,Bold Uniq,2089,Professional Beauty Systems,Bold Uniq UK,Bold_Uniq_UK,Watsons Packaging,Pending Billing/Partially Received,PO63213,"Dummy PO against goods held at Watson that has been paid for., moving to PBS at later date.",4/9/2024 21:07,2024/6/30,31,N/A,FIT011,,Fitment for CTN1119/56 Boldplex Treatment Cartons,210900,0,0,GBP,6/30/2024,7/1/2024,7/8/2024,7/9/2024,7/30/2024,0,,GB,GB,GB,NO,Thrasio SC Purchase Order,,,No,W-UK-00007,3PL,FOB,,,
4/17/2025 19:03,Recardo Broadwater,Bold Uniq,2089,Professional Beauty Systems,Bold Uniq UK,Bold_Uniq_UK,Watsons Packaging,Pending Billing/Partially Received,PO63213,"Dummy PO against goods held at Watson that has been paid for., moving to PBS at later date.",4/9/2024 21:07,2024/6/30,32,N/A,FIT012,,Fitment for CTN1117/18/54/55 Boldplex S&C Cartons,21840,0,0,GBP,6/30/2024,7/1/2024,7/8/2024,7/9/2024,7/30/2024,0,,GB,GB,GB,NO,Thrasio SC Purchase Order,,,No,W-UK-00007,3PL,FOB,,,
4/17/2025 19:03,Recardo Broadwater,Bold Uniq,2089,Professional Beauty Systems,Bold Uniq UK,Bold_Uniq_UK,Watsons Packaging,Pending Billing/Partially Received,PO63213,"Dummy PO against goods held at Watson that has been paid for., moving to PBS at later date.",4/9/2024 21:07,2024/6/30,33,N/A,FIT013,,Neon Fitment for Sos Spray 175ML,10560,0,0,GBP,6/30/2024,7/1/2024,7/8/2024,7/9/2024,7/30/2024,0,,GB,GB,GB,NO,Thrasio SC Purchase Order,,,No,W-UK-00007,3PL,FOB,,,
4/17/2025 19:03,Recardo Broadwater,Bold Uniq,2089,Professional Beauty Systems,Bold Uniq UK,Bold_Uniq_UK,Watsons Packaging,Pending Billing/Partially Received,PO63213,"Dummy PO against goods held at Watson that has been paid for., moving to PBS at later date.",4/9/2024 21:07,2024/6/30,34,N/A,FIT025,,Fitment for Boldplex 175ml Carton,11000,0,0,GBP,6/30/2024,7/1/2024,7/8/2024,7/9/2024,7/30/2024,11000,,GB,GB,GB,NO,Thrasio SC Purchase Order,,,No,W-UK-00007,3PL,FOB,,,
4/17/2025 19:03,Recardo Broadwater,Bold Uniq,2089,Professional Beauty Systems,Bold Uniq UK,Bold_Uniq_UK,Watsons Packaging,Pending Billing/Partially Received,PO63213,"Dummy PO against goods held at Watson that has been paid for., moving to PBS at later date.",4/9/2024 21:07,2024/6/30,35,N/A,Fit026,,Fit026 - Fitment for Boldplex 7 - 100ml Hair oil,11000,0,0,GBP,6/30/2024,7/1/2024,7/8/2024,7/9/2024,7/30/2024,0,,GB,GB,GB,NO,Thrasio SC Purchase Order,,,No,W-UK-00007,3PL,FOB,,,
4/17/2025 19:03,Recardo Broadwater,Bold Uniq,2089,Professional Beauty Systems,Bold Uniq UK,Bold_Uniq_UK,Watsons Packaging,Pending Billing/Partially Received,PO63213,"Dummy PO against goods held at Watson that has been paid for., moving to PBS at later date.",4/9/2024 21:07,2024/6/30,36,N/A,CTN1859,,Boldplex Duo Carton PAN,2503,0,0,GBP,6/30/2024,7/1/2024,7/8/2024,7/9/2024,7/30/2024,0,,GB,GB,GB,NO,Thrasio SC Purchase Order,,,No,W-UK-00007,3PL,FOB,,,
4/17/2025 19:03,Recardo Broadwater,Bold Uniq,2089,Professional Beauty Systems,Bold Uniq UK,Bold_Uniq_UK,Watsons Packaging,Pending Billing/Partially Received,PO63213,"Dummy PO against goods held at Watson that has been paid for., moving to PBS at later date.",4/9/2024 21:07,2024/6/30,37,N/A,CTN1860,,Boldplex Duo Carton USA,15343,0,0,GBP,6/30/2024,7/1/2024,7/8/2024,7/9/2024,7/30/2024,4039,,GB,GB,GB,NO,Thrasio SC Purchase Order,,,No,W-UK-00007,3PL,FOB,,,
4/17/2025 19:03,Recardo Broadwater,Bold Uniq,2089,Professional Beauty Systems,Bold Uniq UK,Bold_Uniq_UK,Watsons Packaging,Pending Billing/Partially Received,PO63213,"Dummy PO against goods held at Watson that has been paid for., moving to PBS at later date.",4/9/2024 21:07,2024/6/30,38,N/A,FIT031,,Fitment for Boldplex Duo Carton,17000,0,0,GBP,6/30/2024,7/1/2024,7/8/2024,7/9/2024,7/30/2024,4840,,GB,GB,GB,NO,Thrasio SC Purchase Order,,,No,W-UK-00007,3PL,FOB,,,
4/17/2025 19:03,Recardo Broadwater,Bold Uniq,2089,Professional Beauty Systems,Bold Uniq UK,Bold_Uniq_UK,Watsons Packaging,Pending Billing/Partially Received,PO63213,"Dummy PO against goods held at Watson that has been paid for., moving to PBS at later date.",4/9/2024 21:07,2024/6/30,39,N/A,OUT018,,0427 Outer Boldplex Mini Kits,6300,0,0,GBP,6/30/2024,7/1/2024,7/8/2024,7/9/2024,7/30/2024,0,,GB,GB,GB,NO,Thrasio SC Purchase Order,,,No,W-UK-00007,3PL,FOB,,,
4/17/2025 19:03,Recardo Broadwater,Bold Uniq,2089,Professional Beauty Systems,Bold Uniq UK,Bold_Uniq_UK,Watsons Packaging,Pending Billing/Partially Received,PO63213,"Dummy PO against goods held at Watson that has been paid for., moving to PBS at later date.",4/9/2024 21:07,2024/6/30,40,N/A,OUT019,,0201 case for 12 mini kits,650,0,0,GBP,6/30/2024,7/1/2024,7/8/2024,7/9/2024,7/30/2024,0,,GB,GB,GB,NO,Thrasio SC Purchase Order,,,No,W-UK-00007,3PL,FOB,,,
4/17/2025 19:03,Recardo Broadwater,Bold Uniq,2089,Professional Beauty Systems,Bold Uniq UK,Bold_Uniq_UK,Watsons Packaging,Pending Billing/Partially Received,PO63213,"Dummy PO against goods held at Watson that has been paid for., moving to PBS at later date.",4/9/2024 21:07,2024/6/30,41,N/A,OUT020,,Boldplex Duo x 8 Outer,1800,0,0,GBP,6/30/2024,7/1/2024,7/8/2024,7/9/2024,7/30/2024,0,,GB,GB,GB,NO,Thrasio SC Purchase Order,,,No,W-UK-00007,3PL,FOB,,,
4/17/2025 19:03,Recardo Broadwater,Bold Uniq,2089,Professional Beauty Systems,Bold Uniq UK,Bold_Uniq_UK,Watsons Packaging,Pending Billing/Partially Received,PO63213,"Dummy PO against goods held at Watson that has been paid for., moving to PBS at later date.",4/9/2024 21:07,2024/6/30,42,N/A,OUT017,,Outer Boxes Plain For 8 x Purple Trio,2792,0,0,GBP,6/30/2024,7/1/2024,7/8/2024,7/9/2024,7/30/2024,0,,GB,GB,GB,NO,Thrasio SC Purchase Order,,,No,W-UK-00007,3PL,FOB,,,
4/17/2025 19:03,Recardo Broadwater,Bold Uniq,2089,Professional Beauty Systems,Bold Uniq UK,Bold_Uniq_UK,Watsons Packaging,Pending Billing/Partially Received,PO63213,"Dummy PO against goods held at Watson that has been paid for., moving to PBS at later date.",4/9/2024 21:07,2024/6/30,43,N/A,CTN1118,,Boldplex Shampoo Carton - X0016DRY7P - PANEU,13241,0,0,GBP,6/30/2024,7/1/2024,7/8/2024,7/9/2024,7/30/2024,0,,GB,GB,GB,NO,Thrasio SC Purchase Order,,,No,W-UK-00007,3PL,FOB,,,
4/17/2025 19:03,Recardo Broadwater,Bold Uniq,2089,Professional Beauty Systems,Bold Uniq UK,Bold_Uniq_UK,Watsons Packaging,Pending Billing/Partially Received,PO63213,"Dummy PO against goods held at Watson that has been paid for., moving to PBS at later date.",4/9/2024 21:07,2024/6/30,44,N/A,OUT012,,Outer Boxes Plain For 12 x New 237ml Bold Uniq Shampoo/Conditioner Lying Flat,14580,0,0,GBP,6/30/2024,7/1/2024,7/8/2024,7/9/2024,7/30/2024,0,,GB,GB,GB,NO,Thrasio SC Purchase Order,,,No,W-UK-00007,3PL,FOB,,,
4/17/2025 19:03,Recardo Broadwater,Bold Uniq,2089,Professional Beauty Systems,Bold Uniq UK,Bold_Uniq_UK,Watsons Packaging,Pending Billing/Partially Received,PO63213,"Dummy PO against goods held at Watson that has been paid for., moving to PBS at later date.",4/9/2024 21:07,2024/6/30,45,N/A,CORBELOUT4xOUT012,,Outer to hold 4 x OUT012 430 x 370 x 385mm,3375,0,0,GBP,6/30/2024,7/1/2024,7/8/2024,7/9/2024,7/30/2024,0,,GB,GB,GB,NO,Thrasio SC Purchase Order,,,No,W-UK-00007,3PL,FOB,,,
4/17/2025 19:03,Kelli Lichthardt,Angry Orange,1236,Chempace,Angry Orange US,Green_Tree_Products,Winshow Industrial Ltd,Pending Bill,PO63168,,4/5/2024 10:21,2024/4/29,1,N/A,AOR-COMP-32RTUSHRK,,32oz PG RTU Citrus Shrink Sleeve,6818,0.079,0.079,USD,4/29/2024,4/30/2024,5/7/2024,5/8/2024,5/3/2024,6818,6818,CN,CN,CN,NO,Thrasio SC Purchase Order,,,No,W-CN-00030,,FOB,,,
4/17/2025 19:03,Louisa Zhao,Dots for Spots,1220,Amazon UK,Dots For Spots UK,Dots_For_Spots_UK,Cosmedx Bio LLC,Partially Received,PO63038,March 2024 Purchase Instructions,4/1/2024 2:29,2024/7/29,1,B07SST3DHJ,DFS-BPC-BTS-ACNP24,,Boots Retail - Acne Patch 24 Pack,88000,0.79865612,0.81,USD,9/26/2024,9/27/2024,10/4/2024,10/5/2024,11/25/2024,88000,88000,KR,KR,KR,NO,Thrasio SC Purchase Order,success,Success 2024-10-12 10:16:17 AM GMT,Yes,C-US-00033,AMZ,FOB,1MQQ3BVJ,FBA15JQ7XVK0,BHX4
4/17/2025 19:03,Louisa Zhao,Dots for Spots,1220,Amazon UK,Dots For Spots UK,Dots_For_Spots_UK,Cosmedx Bio LLC,Partially Received,PO63038,March 2024 Purchase Instructions,4/1/2024 2:29,2024/7/29,2,B087D6BC8S,DFS-BPC-BTS-ACNP60,,Boots Retail - Acne Patch 60 Pack,78000,1.80437124,1.83,USD,9/26/2024,9/27/2024,10/4/2024,10/5/2024,11/25/2024,78000,78000,KR,KR,KR,NO,Thrasio SC Purchase Order,success,Success 2024-10-12 10:16:29 AM GMT,Yes,C-US-00033,AMZ,FOB,1MQQ3BVJ,FBA15JQ7XVK0,BHX4
4/17/2025 19:03,Louisa Zhao,Dots for Spots,1220,Amazon UK,Dots For Spots UK,Dots_For_Spots_UK,Cosmedx Bio LLC,Partially Received,PO63038,March 2024 Purchase Instructions,4/1/2024 2:29,2024/7/29,3,B0C8QBCVJP,DFS-BPC-BTS-MCRNID,,Boots Retail - Micro-Needle Patch US,9600,2.26778899,2.3,USD,9/26/2024,9/27/2024,10/4/2024,10/5/2024,11/25/2024,9600,9450,KR,KR,KR,NO,Thrasio SC Purchase Order,failure,"Failure 2024-10-12 10:02:09 AM GMT [  [    {      ""key"": ""Stop 2"",      ""value"": ""Stop CountryCode and CityName both are required""    }  ]]",Yes,C-US-00033,AMZ,FOB,1MQQ3BVJ,FBA15JQ7XVK0,BHX4
4/17/2025 19:03,Louisa Zhao,Dots for Spots,1220,Amazon UK,Dots For Spots UK,Dots_For_Spots_UK,Cosmedx Bio LLC,Partially Received,PO63038,March 2024 Purchase Instructions,4/1/2024 2:29,2024/7/29,4,B0C8QH2H5K,DFS-BPC-BTS-OVALMG,,Boots Retail - Oval Mega Dot US - for more coverage than the original dot,14280,2.31708875,2.35,USD,9/26/2024,9/27/2024,10/4/2024,10/5/2024,11/25/2024,14280,14280,KR,KR,KR,NO,Thrasio SC Purchase Order,success,Success 2024-10-12 10:16:41 AM GMT,Yes,C-US-00033,AMZ,FOB,1MQQ3BVJ,FBA15JQ7XVK0,BHX4
4/17/2025 19:03,Louisa Zhao,Dots for Spots,1220,Amazon UK,Dots For Spots UK,Dots_For_Spots_UK,Cosmedx Bio LLC,Partially Received,PO63038,March 2024 Purchase Instructions,4/1/2024 2:29,2024/7/29,7,B0B1QWJM7M,DFS-Dots-120pk-UK/EU,,Dots for Spots: Value pack of Dots 120 UK/EU,25000,3.500283,3.55,USD,9/26/2024,9/27/2024,10/4/2024,10/5/2024,11/25/2024,110,25000,KR,KR,KR,NO,Thrasio SC Purchase Order,success,Success 2024-10-12 10:16:52 AM GMT,Yes,C-US-00033,AMZ,FOB,1MQQ3BVJ,FBA15JQ7XVK0,BHX4
4/17/2025 19:03,Kelli Lichthardt,Angry Orange,2150,"[Inactive] Port Priority Redlands, CA",Thalestris US,Thalestris_US,"Jiangsu Bankpets Import And Export Trading Co.,Ltd",Pending Bill,PO63008,Angry Orange- US,3/27/2024 8:54,2024/5/26,1,B0CNHCQQ1T,AOR-PET-4PTWIPE-80,,4pk of 80-count Grooming Wipes,4784,2.84,2.84,USD,5/26/2024,5/27/2024,6/3/2024,6/4/2024,7/19/2024,4784,4784,CN,CN,CN,NO,Thrasio SC Purchase Order,failure,"Failure 2024-07-23 03:39:06 PM GMT [  [    {      ""key"": ""StatusCode: BadRequest"",      ""value"": ""Order edits are not allowed at this time.""    }  ]]",Yes,J-CN-00043,3PL,FOB,,,
4/17/2025 19:03,Kelli Lichthardt,Angry Orange,2150,"[Inactive] Port Priority Redlands, CA",Thalestris US,Thalestris_US,"Jiangsu Bankpets Import And Export Trading Co.,Ltd",Pending Bill,PO63008,Angry Orange- US,3/27/2024 8:54,2024/5/26,2,B0CNHDHQQX,AOR-PET-PTWIPE-80,,80-count Pet Grooming Wipes,2688,0.54,0.54,USD,5/26/2024,5/27/2024,6/3/2024,6/4/2024,7/19/2024,2688,2688,CN,CN,CN,NO,Thrasio SC Purchase Order,failure,"Failure 2024-07-23 03:39:17 PM GMT [  [    {      ""key"": ""StatusCode: BadRequest"",      ""value"": ""Order edits are not allowed at this time.""    }  ]]",Yes,J-CN-00043,3PL,FOB,,,
4/17/2025 19:03,Kelli Lichthardt,Angry Orange,2150,"[Inactive] Port Priority Redlands, CA",Thalestris US,Thalestris_US,"Jiangsu Bankpets Import And Export Trading Co.,Ltd",Pending Bill,PO63008,Angry Orange- US,3/27/2024 8:54,2024/5/26,3,B0CNHDHQQX,AOR-PET-PTWIPE-80,,80-count Pet Grooming Wipes,7488,0.54,0.54,USD,5/26/2024,5/27/2024,6/3/2024,6/4/2024,7/19/2024,7488,7488,CN,CN,CN,NO,Thrasio SC Purchase Order,success,Success 2024-07-23 02:39:32 PM GMT,Yes,J-CN-00043,3PL,FOB,,,
4/17/2025 19:03,Kate Fan,Dots for Spots,1220,Amazon UK,Dots For Spots UK,Dots_For_Spots_UK,Cosmedx Bio LLC,Pending Billing/Partially Received,PO62953,"UK urgent project on Mar 25, 2024",3/24/2024 18:50,2024/5/24,1,B07SST3DHJ,DFS-BPC-AcnPtch-24pk,,Acne Patch 24 Pack,18900,0.80013613,0.81,USD,6/3/2024,6/4/2024,6/11/2024,6/12/2024,8/2/2024,18900,18900,KR,KR,KR,NO,Thrasio SC Purchase Order,,,No,C-US-00033,AMZ,FOB,,,
